source_id,destination_id,source_name,destination_name,route_type,delay_ratio,sla_breach_rate,trip_count,median_actual_dist_km,median_actual_time_h,median_osrm_time_h,std_delay,is_sla_breach,composite_breach_score,excess_delay_pct
IND462022AAA,IND209304AAA,BHOPAL_TRNSPORT_H (MADHYA PRADESH),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),FTL,2.3157894736842106,0.84,25,22.556520685615254,43.0,18.0,1.1423281281088578,1,7.545065666997117,131.6
IND462022AAA,IND462011AAA,BHOPAL_TRNSPORT_H (MADHYA PRADESH),BHOPAL MP NAGAR (MADHYA PRADESH),CARTING,2.3484848484848486,1.0,30,9.307439821161346,28.0,12.0,0.8182539190799679,1,8.064666919624207,134.8
IND462022AAA,IND842003AAB,BHOPAL_TRNSPORT_H (MADHYA PRADESH),JABALPUR_ADHARTAL_IP (MADHYA PRADESH),FTL,2.388888888888889,1.0,8,23.796786550666333,43.0,19.0,2.3813179598862657,1,5.24892537919208,138.9
IND462022AAA,IND465669AAB,BHOPAL_TRNSPORT_H (MADHYA PRADESH),NARSINGHGARH_CENTRAL_D_1 (MADHYA PRADESH),FTL,1.9,1.0,10,22.45330366676665,38.5,20.0,0.14563106830053005,1,4.556001018316904,90.0
IND462022AAA,IND466001AAA,BHOPAL_TRNSPORT_H (MADHYA PRADESH),SEHORE_MANGALAM_D (MADHYA PRADESH),FTL,2.042440318302387,1.0,14,22.45282540943429,53.0,27.0,0.43840765668283616,1,5.531030914718041,104.2
IND462022AAA,IND000000ACB,BHOPAL_TRNSPORT_H (MADHYA PRADESH),GURGAON_BILASPUR_HB (HARYANA),FTL,1.4507692307692306,0.7307692307692307,26,22.692415080332893,38.0,27.5,0.4198732008251275,1,4.7814987148339725,45.1
IND462022AAA,IND462001AAA,BHOPAL_TRNSPORT_H (MADHYA PRADESH),BHOPAL_OLD CITY (MADHYA PRADESH),CARTING,2.1,1.0,3,9.8542270257138,20.0,10.0,0.11129614223197579,1,2.9112181583517702,110.0
IND462022AAA,IND461001AAA,BHOPAL_TRNSPORT_H (MADHYA PRADESH),HOSHANGABAD_MNRDDPP_D (MADHYA PRADESH),FTL,2.35,1.0,5,22.93952105103346,47.0,20.0,1.9140935536779293,1,4.210634752685929,135.0
IND462022AAA,IND462042AAA,BHOPAL_TRNSPORT_H (MADHYA PRADESH),BHOPAL_KOLAR MANDAKNI (MADHYA PRADESH),CARTING,3.6041666666666665,1.0,2,11.148271775226608,68.5,18.5,1.0311973892303816,1,3.9595817904079786,260.4
IND209304AAA,IND000000ACB,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),GURGAON_BILASPUR_HB (HARYANA),FTL,1.5,0.9142857142857143,35,22.635527079863717,39.0,25.0,0.2742009228668713,1,5.375278407684165,50.0
IND209304AAA,IND209801AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),UNNAO_VIKASRAM_D (UTTAR PRADESH),CARTING,1.875,1.0,20,9.889230325195637,15.0,7.0,0.3311706911847976,1,5.708479570731418,87.5
IND209304AAA,IND211002AAB,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),ALLAHABAD_CENTRAL_H_1 (UTTAR PRADESH),FTL,2.0,1.0,21,23.330166219306847,34.0,17.0,0.892852780589601,1,6.182084906716632,100.0
IND209304AAA,IND206122AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),AURAIYA_ARYANAGR_D (UTTAR PRADESH),FTL,1.513157894736842,0.85,20,23.20475861121681,26.5,17.5,0.3402061593034226,1,4.606843162344653,51.3
IND209304AAA,IND209206AAB,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),GHATAMPUR_STATINRD_D (UTTAR PRADESH),CARTING,1.5714285714285714,0.9444444444444444,18,9.986620968788635,11.0,7.0,1.7765468403235454,1,4.62697553869012,57.1
IND209304AAA,IND208019AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),KANPUR_RAWATPUR_D (UTTAR PRADESH),CARTING,5.309523809523809,1.0,18,9.644596540895758,76.0,14.0,1.7323854454429972,1,15.633568865574194,431.0
IND209304AAA,IND212601AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),FATEHPUR_KOTWALI_D (UTTAR PRADESH),FTL,1.513157894736842,0.9375,16,22.76327928965954,31.0,20.0,0.8775181022987045,1,4.287099139032432,51.3
IND209304AAA,IND209101AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),AKBARPUR_NEHRUNGR_D (UTTAR PRADESH),FTL,2.833333333333333,0.875,16,19.473579669412793,48.0,14.0,1.8034397702763665,1,8.027437808159279,183.3
IND209304AAA,IND208006AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),KANPUR_GOVNDNGR_DC (UTTAR PRADESH),CARTING,2.125,0.7857142857142857,14,9.562351400387007,34.0,16.0,1.5931378428595206,1,5.754606677342196,112.5
IND209304AAA,IND110037AAM,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),DELHI_AIRPORT_H (DELHI),FTL,1.7142857142857144,1.0,6,22.594877116209894,47.0,28.0,0.8142121526231777,1,3.3358459698091085,71.4
IND209304AAA,IND208012AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),KANPUR_CENTRAL_D_7 (UTTAR PRADESH),CARTING,2.090909090909091,0.9047619047619048,21,9.38116162667794,21.0,10.0,0.4634976029119968,1,6.463088766112842,109.1
IND209304AAA,IND282001AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),AGRA_IDGAH_P (UTTAR PRADESH),FTL,2.1818181818181817,1.0,9,22.33259896932817,36.0,16.0,0.20733422470973104,1,5.023822021077918,118.2
IND209304AAA,IND221313AAA,KANPUR_CENTRAL_H_6 (UTTAR PRADESH),VARANASI_CENTRAL_H_4 (UTTAR PRADESH),FTL,2.1160130718954244,1.0,6,22.909433754960943,37.0,18.0,0.27369159106157015,1,4.117571312135016,111.6
IND572101AAA,IND561203AAB,TUMKUR_VEERSAGR_I (KARNATAKA),DODDABLPUR_CHIKADPP_D (KARNATAKA),CARTING,1.7321428571428572,1.0,12,9.60659790510856,14.5,8.5,0.21354291507853704,1,4.442858708460162,73.2
IND572101AAA,IND562101AAA,TUMKUR_VEERSAGR_I (KARNATAKA),CHIKBLAPUR_SHNTISGR_D (KARNATAKA),CARTING,2.5,1.0,1,9.352753069649784,20.0,8.0,,1,1.7328679513998633,150.0
IND561203AAB,IND562101AAA,DODDABLPUR_CHIKADPP_D (KARNATAKA),CHIKBLAPUR_SHNTISGR_D (KARNATAKA),CARTING,1.5227272727272727,1.0,12,9.967162038685004,15.0,10.0,0.15155766672156945,1,3.9057183397709765,52.3
IND562132AAA,IND000000ACB,BANGALORE_NELMNGLA_H (KARNATAKA),GURGAON_BILASPUR_HB (HARYANA),FTL,1.6180371352785146,0.9545454545454546,44,23.678263897287163,41.5,26.0,0.3345734187388885,1,6.159321269920146,61.8
IND562132AAA,IND518002AAA,BANGALORE_NELMNGLA_H (KARNATAKA),KURNOOL_ABBASNGR_I (ANDHRA PRADESH),FTL,1.263157894736842,0.75,12,23.25086318093414,24.0,19.0,0.11648958765956656,1,3.2399360304777303,26.3
IND562132AAA,IND600056AAB,BANGALORE_NELMNGLA_H (KARNATAKA),MAA_POONAMALLEE_HB (TAMIL NADU),FTL,2.0217391304347827,0.9285714285714286,14,22.39786629057567,49.5,24.0,0.5458568474380385,1,5.47497105875012,102.2
IND562132AAA,IND560048AAB,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_HOODI_IP (KARNATAKA),CARTING,1.6,0.7222222222222222,18,9.78770605164852,24.0,14.5,0.7096707349520288,1,4.711102366666305,60.0
IND562132AAA,IND560043AAC,BANGALORE_NELMNGLA_H (KARNATAKA),HBR LAYOUT PC (KARNATAKA),CARTING,1.2321428571428572,0.5454545454545454,22,9.419592821740505,16.5,13.5,0.49374212047782506,1,3.8633768017698453,23.2
IND562132AAA,IND560078AAC,BANGALORE_NELMNGLA_H (KARNATAKA),BLR_JPNAGAR_PC (KARNATAKA),CARTING,1.6363636363636365,1.0,25,9.774918835981502,19.0,11.0,0.4229522825062181,1,5.331430698580608,63.6
IND562132AAA,IND560002AAA,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_KHROAD_I (KARNATAKA),CARTING,2.4166666666666665,0.92,25,9.391174419088616,33.0,13.0,0.7811604320780163,1,7.873733300218581,141.7
IND562132AAA,IND560060AAB,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_KENGERI_IP (KARNATAKA),CARTING,1.1875,0.3333333333333333,24,10.176402364269109,17.0,14.0,0.23305347083647251,0,3.8224150420309884,18.8
IND562132AAA,IND560099AAB,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_BOMSNDRA_HB (KARNATAKA),CARTING,1.5,0.797752808988764,89,9.84527790315213,21.0,14.0,0.9571950091250662,1,6.7497145054953975,50.0
IND562132AAA,IND560099AAB,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_BOMSNDRA_HB (KARNATAKA),FTL,1.2487179487179487,0.6052631578947368,38,22.911625524375438,35.5,28.5,0.6870923305664294,1,4.574755183756763,24.9
IND562132AAA,IND560083AAB,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_BNNRGHTA_L (KARNATAKA),CARTING,1.4226190476190477,0.86,50,10.058890353359164,16.0,11.0,0.6280401140915064,1,5.59349003703044,42.3
IND562132AAA,IND515004AAA,BANGALORE_NELMNGLA_H (KARNATAKA),ANANTAPUR_KAMASTRT_I (ANDHRA PRADESH),FTL,1.5294117647058822,1.0,12,22.206431610948734,26.0,17.0,0.16784672211080306,1,3.9228637231764676,52.9
IND562132AAA,IND560058AAD,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_PEENYA_L (KARNATAKA),CARTING,1.6666666666666667,0.8596491228070176,57,9.53389737621739,33.0,19.0,1.5742798178459374,1,6.7674050175773655,66.7
IND562132AAA,IND560300AAA,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_KGAIRPRT_HB (KARNATAKA),CARTING,1.5384615384615385,0.8145695364238411,151,9.537060763469905,19.0,13.0,0.6505708103438881,1,7.729046955148118,53.8
IND562132AAA,IND560058AAB,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_PEENYA_IP (KARNATAKA),CARTING,1.7708333333333335,0.8,20,9.629957878807922,22.0,15.0,0.6196209816843604,1,5.391341816801895,77.1
IND562132AAA,IND573201AAB,BANGALORE_NELMNGLA_H (KARNATAKA),HASSAN_PANDRNGA_I (KARNATAKA),FTL,1.6666666666666667,1.0,16,23.258314568109792,30.0,18.0,0.22763746573085028,1,4.722022240093694,66.7
IND562132AAA,IND751002AAB,BANGALORE_NELMNGLA_H (KARNATAKA),BHUBANESHWAR_HUB (ORISSA),FTL,1.7222222222222223,1.0,15,22.81739735307277,32.0,18.0,0.33392018218442293,1,4.775013910524068,72.2
IND562132AAA,IND570020AAA,BANGALORE_NELMNGLA_H (KARNATAKA),MYSORE_YADVGIRI_IP (KARNATAKA),FTL,1.0555555555555556,0.0,9,23.75947016008588,39.0,36.0,0.05774346084735971,0,2.4305064870492705,5.6
IND562132AAA,IND577598AAC,BANGALORE_NELMNGLA_H (KARNATAKA),HIRIYUR_TAHURDPP_D (KARNATAKA),FTL,1.5,1.0,10,23.55630672827946,26.5,17.0,0.5398414097932901,1,3.596842909197556,50.0
IND562132AAA,IND416012AAA,BANGALORE_NELMNGLA_H (KARNATAKA),KOLHAPUR_SHIVAJI_I (MAHARASHTRA),FTL,1.8333333333333333,1.0,12,22.912345751565432,38.0,19.0,0.42351314259169914,1,4.70240715534615,83.3
IND562132AAA,IND572101AAA,BANGALORE_NELMNGLA_H (KARNATAKA),TUMKUR_VEERSAGR_I (KARNATAKA),CARTING,2.0,1.0,3,10.124713311852906,18.0,8.0,0.26746002307929717,1,2.772588722239781,100.0
IND562132AAA,IND421302AAG,BANGALORE_NELMNGLA_H (KARNATAKA),BHIWANDI_MANKOLI_HB (MAHARASHTRA),FTL,2.6,1.0,7,32.96916916821601,78.0,30.0,1.349833072618974,1,5.406548008367573,160.0
IND562132AAA,IND560085AAA,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_BANSHKRI_DC (KARNATAKA),CARTING,2.0,1.0,18,9.231875720649509,25.0,13.0,2.1961482005755006,1,5.8888779583328805,100.0
IND562132AAA,IND683511AAA,BANGALORE_NELMNGLA_H (KARNATAKA),ALUVA_PEEDIKA_H (KERALA),FTL,1.6800000000000002,1.0,2,23.885574815679355,40.0,24.0,0.4525483399593904,1,1.8456686449624247,68.0
IND562132AAA,IND411033AAA,BANGALORE_NELMNGLA_H (KARNATAKA),PUNE_TATHAWDE_H (MAHARASHTRA),FTL,1.2258064516129032,0.5384615384615384,13,22.640604443009124,36.0,31.0,0.30741189218427667,1,3.234973500818704,22.6
IND562132AAA,IND395023AAA,BANGALORE_NELMNGLA_H (KARNATAKA),SURAT_HUB (GUJARAT),FTL,1.7727272727272727,1.0,1,23.63661565499392,39.0,22.0,,1,1.2287609109926303,77.3
IND562132AAA,IND712311AAA,BANGALORE_NELMNGLA_H (KARNATAKA),KOLKATA_DANKUNI_HB (WEST BENGAL),FTL,4.0,1.0,3,23.143594207070915,84.0,21.0,2.595745183338236,1,5.545177444479562,300.0
IND562132AAA,IND583101AAA,BANGALORE_NELMNGLA_H (KARNATAKA),BELLARY_DC (KARNATAKA),FTL,1.7894736842105263,1.0,10,23.553163344569118,33.5,19.0,0.16914566857700825,1,4.290970488165505,78.9
IND562132AAA,IND302014AAA,BANGALORE_NELMNGLA_H (KARNATAKA),JAIPUR_HUB (RAJASTHAN),FTL,1.891304347826087,0.9285714285714286,14,22.837246301673535,43.0,22.0,0.6691849787082907,1,5.121747119475919,89.1
IND562132AAA,IND000000ACS,BANGALORE_NELMNGLA_H (KARNATAKA),BLR_HSR_LAYOUT_PC (KARNATAKA),CARTING,1.6333333333333333,1.0,6,9.670531341005606,21.5,13.0,0.3434171842983138,1,3.1783199101236783,63.3
IND562132AAA,IND462022AAA,BANGALORE_NELMNGLA_H (KARNATAKA),BHOPAL_TRNSPORT_H (MADHYA PRADESH),FTL,2.55,1.0,13,22.37872394449376,56.0,20.0,0.8632535769333334,1,6.729596190518908,155.0
IND562132AAA,IND560066AAB,BANGALORE_NELMNGLA_H (KARNATAKA),BENGALURU_WHITEFLD_L (KARNATAKA),CARTING,2.1904761904761902,1.0,2,9.281899897174378,24.0,11.5,0.6734350297014738,1,2.40648406089205,119.0
IND562132AAA,IND577002AAA,BANGALORE_NELMNGLA_H (KARNATAKA),DAVANGERE_CENTRAL_I_1 (KARNATAKA),FTL,1.625,1.0,1,22.260651530253917,26.0,16.0,,1,1.126364168409911,62.5
IND562132AAA,IND580028AAA,BANGALORE_NELMNGLA_H (KARNATAKA),HUBLI_ADARGCHI_IP (KARNATAKA),FTL,1.6842105263157894,1.0,3,23.11388750462257,32.0,19.0,0.2542985141577953,1,2.334811555570342,68.4
IND562132AAA,IND501359AAE,BANGALORE_NELMNGLA_H (KARNATAKA),HYDERABAD_SHAMSHBD_H (TELANGANA),FTL,1.5542857142857143,0.875,8,23.840468225121285,36.0,21.0,0.8849926793756538,1,3.4151147716311527,55.4
IND562132AAA,IND577501AAA,BANGALORE_NELMNGLA_H (KARNATAKA),CHITRADURGA_DC (KARNATAKA),FTL,2.25,1.0,1,22.02459762152896,45.0,20.0,,1,1.559581156259877,125.0
IND000000ACB,IND160002AAC,GURGAON_BILASPUR_HB (HARYANA),CHANDIGARH_MEHMDPUR_H (PUNJAB),FTL,1.8610526315789473,0.9655172413793104,58,22.838402705436522,35.0,17.0,1.1913166506342485,1,7.588511790342434,86.1
IND000000ACB,IND751002AAB,GURGAON_BILASPUR_HB (HARYANA),BHUBANESHWAR_HUB (ORISSA),FTL,1.4705882352941178,1.0,15,23.45174954532562,26.0,18.0,0.21363038125325895,1,4.077336356234973,47.1
IND000000ACB,IND302014AAA,GURGAON_BILASPUR_HB (HARYANA),JAIPUR_HUB (RAJASTHAN),FTL,2.1136363636363633,1.0,30,22.56355596861697,46.5,22.0,0.6393654310030777,1,7.258200227661785,111.4
IND000000ACB,IND131028AAB,GURGAON_BILASPUR_HB (HARYANA),SONIPAT_KUNDLI_H (HARYANA),CARTING,2.03125,0.8804347826086957,92,9.676671689606241,33.0,17.0,0.9140162228082014,1,9.206842720467552,103.1
IND000000ACB,IND821115AAB,GURGAON_BILASPUR_HB (HARYANA),SASARAM_CENTRAL_I_2 (BIHAR),FTL,3.0289473684210524,1.0,18,22.729430356436932,59.0,19.5,0.8864669926471673,1,8.918550697422559,202.9
IND000000ACB,IND124112AAA,GURGAON_BILASPUR_HB (HARYANA),MEHAM_GMODDPP_D (HARYANA),FTL,1.7419354838709677,0.8571428571428571,7,23.031745885649396,54.0,30.0,0.3985995086539416,1,3.6222530080874558,74.2
IND000000ACB,IND110095AAB,GURGAON_BILASPUR_HB (HARYANA),DELHI_JHILMIL_L (DELHI),CARTING,1.5578947368421052,0.5277777777777778,36,9.478898206172962,26.0,16.0,0.9732491615200172,1,5.6254300112773175,55.8
IND000000ACB,IND110064AAA,GURGAON_BILASPUR_HB (HARYANA),DELHI_MAYAPURI_PC (DELHI),CARTING,1.3529411764705883,0.6458333333333334,48,9.495870311822788,24.0,17.0,0.45810427318303065,1,5.2654039327379065,35.3
IND000000ACB,IND834002AAB,GURGAON_BILASPUR_HB (HARYANA),RANCHI_HUB (JHARKHAND),FTL,2.9237536656891496,1.0,16,23.000186010677663,68.5,22.0,1.5268938996075498,1,8.283617900363776,192.4
IND000000ACB,IND201301AAF,GURGAON_BILASPUR_HB (HARYANA),NOIDA_SEC 02_DPC (UTTAR PRADESH),CARTING,1.125,0.3333333333333333,9,11.510252506728872,19.0,16.0,0.4109902851091479,0,2.5904082296183017,12.5
IND000000ACB,IND201007AAA,GURGAON_BILASPUR_HB (HARYANA),GZB_MOHAN_NAGAR_DPC (UTTAR PRADESH),CARTING,1.1904761904761905,0.4444444444444444,9,9.848882082819651,25.0,18.0,0.210242273506936,0,2.7411727297548167,19.0
IND000000ACB,IND110030AAD,GURGAON_BILASPUR_HB (HARYANA),DELHI_KISHANGARH_DPC (DELHI),CARTING,2.03125,1.0,28,9.97812303060165,35.0,17.0,0.7765578927731225,1,6.839819654660025,103.1
IND000000ACB,IND110085AAB,GURGAON_BILASPUR_HB (HARYANA),DELHI_ROHINI_DPC (DELHI),CARTING,1.6,0.9583333333333334,24,9.493891436573493,18.0,12.0,0.33626087926076437,1,5.150201319789121,60.0
IND000000ACB,IND000000AEL,GURGAON_BILASPUR_HB (HARYANA),DELHI_PUNJABIB_L (DELHI),CARTING,2.0,1.0,23,9.573309123311478,25.0,12.0,0.7768308959441911,1,6.3561076606958915,100.0
IND000000ACB,IND121004AAB,GURGAON_BILASPUR_HB (HARYANA),FBD_BALABHGARH_DPC (HARYANA),CARTING,1.5625,0.9354838709677419,31,9.4814919394158,19.0,12.0,0.5263763074196985,1,5.415212348124573,56.2
IND000000ACB,IND122001AAA,GURGAON_BILASPUR_HB (HARYANA),GGN_DPC (HARYANA),CARTING,1.25,0.5789473684210527,57,10.27188611684247,15.0,12.0,0.6043389639100082,1,5.075553763183024,25.0
IND000000ACB,IND201301AAM,GURGAON_BILASPUR_HB (HARYANA),NOIDA_SECTOR63_L (UTTAR PRADESH),CARTING,1.7647058823529411,1.0,39,10.322772601704804,25.0,14.0,0.5420329731635652,1,6.509787271965769,76.5
IND000000ACB,IND209304AAA,GURGAON_BILASPUR_HB (HARYANA),KANPUR_CENTRAL_H_6 (UTTAR PRADESH),FTL,1.8333333333333333,0.9333333333333333,15,23.070931817227617,33.0,17.0,0.6551665255213688,1,5.083079324106265,83.3
IND000000ACB,IND842001AAA,GURGAON_BILASPUR_HB (HARYANA),MUZAFFRPUR_BBGANJ_I (BIHAR),FTL,1.8421052631578947,1.0,19,22.8668248629862,35.0,18.0,0.5587272349548883,1,5.518454188125773,84.2
IND000000ACB,IND121002AAB,GURGAON_BILASPUR_HB (HARYANA),FARIDABAD_MTHURARD_L (HARYANA),CARTING,1.5,0.8947368421052632,57,9.65500037388908,18.0,12.0,0.29698524541806615,1,6.090664515819629,50.0
IND000000ACB,IND562132AAA,GURGAON_BILASPUR_HB (HARYANA),BANGALORE_NELMNGLA_H (KARNATAKA),FTL,1.5161887141535617,0.8484848484848485,66,23.128199627709186,65.0,43.0,0.5225289618343278,1,6.375107496005359,51.6
IND000000ACB,IND421302AAG,GURGAON_BILASPUR_HB (HARYANA),BHIWANDI_MANKOLI_HB (MAHARASHTRA),FTL,2.2857142857142856,1.0,33,22.386875986233573,62.0,28.0,1.3814188364228492,1,8.060252627694084,128.6
IND000000ACB,IND328001AAA,GURGAON_BILASPUR_HB (HARYANA),DHOLPUR_GTROAD_D (RAJASTHAN),FTL,0.8695652173913043,0.2,5,22.69425200566171,22.0,26.0,0.559439261646254,0,1.5580517123722217,-13.0
IND000000ACB,IND301001AAB,GURGAON_BILASPUR_HB (HARYANA),ALWAR_CENTRAL_I_1 (RAJASTHAN),FTL,0.917412045319022,0.0,6,24.598351149640493,37.5,43.0,0.1388354859911301,0,1.7852014098518778,-8.3
IND000000ACB,IND712311AAA,GURGAON_BILASPUR_HB (HARYANA),KOLKATA_DANKUNI_HB (WEST BENGAL),FTL,1.7279411764705883,1.0,48,23.112707013767277,31.0,18.0,1.0787450684391833,1,6.724836544529392,72.8
IND000000ACB,IND110043AAC,GURGAON_BILASPUR_HB (HARYANA),DELHI_NANGLI_L (DELHI),CARTING,1.7777777777777777,1.0,9,11.541837264740094,31.0,19.0,0.4743996883375861,1,4.093484609767192,77.8
IND000000ACB,IND110024AAA,GURGAON_BILASPUR_HB (HARYANA),DELHI_LAJPAT_IP (DELHI),CARTING,1.7980392156862746,1.0,6,13.159199394287972,28.5,15.5,0.7448033191980931,1,3.498822758203377,79.8
IND000000ACB,IND110092AAC,GURGAON_BILASPUR_HB (HARYANA),DELHI_PATPARGANJ_DPC (DELHI),CARTING,1.631578947368421,1.0,5,11.600854994731842,32.0,19.0,0.32555341591749626,1,2.9233970287405104,63.2
IND000000ACB,IND501359AAE,GURGAON_BILASPUR_HB (HARYANA),HYDERABAD_SHAMSHBD_H (TELANGANA),FTL,1.75,0.9310344827586207,29,22.694022201684948,35.0,20.0,0.9034732572469649,1,5.952095417908772,75.0
IND000000ACB,IND110037AAK,GURGAON_BILASPUR_HB (HARYANA),DELHI_KAPSHERA_L (DELHI),CARTING,1.2857142857142858,0.6410256410256411,39,9.73964744909589,17.0,13.0,0.9379449502616302,1,4.742845012432204,28.6
IND000000ACB,IND302022AAD,GURGAON_BILASPUR_HB (HARYANA),JAIPUR_RIICO_L (RAJASTHAN),FTL,1.619047619047619,1.0,20,22.421471276334696,34.0,21.0,0.27282544425418365,1,4.929226803933161,61.9
IND000000ACB,IND124103AAA,GURGAON_BILASPUR_HB (HARYANA),JHAJJAR_DC (HARYANA),FTL,1.7142857142857142,1.0,13,22.30727298678684,36.0,20.0,0.8331906496471596,1,4.524098279340443,71.4
IND000000ACB,IND390022AAA,GURGAON_BILASPUR_HB (HARYANA),VADODARA_KARELIBAUG_DPC (GUJARAT),FTL,1.0909090909090908,0.09090909090909091,11,22.260977021648827,26.0,23.0,0.10958344436178785,0,2.710807254314182,9.1
IND000000ACB,IND411033AAA,GURGAON_BILASPUR_HB (HARYANA),PUNE_TATHAWDE_H (MAHARASHTRA),FTL,2.400793650793651,1.0,22,22.508834174910497,71.0,29.0,0.41939983395850117,1,7.52767460570292,140.1
IND000000ACB,IND110052AAA,GURGAON_BILASPUR_HB (HARYANA),DELHI_WAZIRPUR_L (DELHI),CARTING,1.5833333333333335,1.0,2,9.890596235476043,19.0,12.0,0.11785113019775804,1,1.7394694570578406,58.3
IND000000ACB,IND462022AAA,GURGAON_BILASPUR_HB (HARYANA),BHOPAL_TRNSPORT_H (MADHYA PRADESH),FTL,1.75,1.0,18,22.55670504146699,40.0,21.0,0.2533267322015033,1,5.15276821354127,75.0
IND000000ACB,IND125001AAA,GURGAON_BILASPUR_HB (HARYANA),HISAR_MODELTWN_P (HARYANA),FTL,2.4285714285714284,0.9333333333333333,15,22.94689328756059,51.0,21.0,1.1245621392572984,1,6.7334297540108965,142.9
IND000000ACB,IND110043AAA,GURGAON_BILASPUR_HB (HARYANA),DELHI_NANGLI_IP (DELHI),CARTING,1.6363636363636365,0.8235294117647058,17,9.499184097648076,18.0,12.0,1.078612380181421,1,4.729699240193724,63.6
IND000000ACB,IND600056AAB,GURGAON_BILASPUR_HB (HARYANA),MAA_POONAMALLEE_HB (TAMIL NADU),FTL,2.0815427589170605,1.0,14,22.38512242895136,56.5,25.0,0.558399114406876,1,5.636922286888195,108.2
IND000000ACB,IND125005AAA,GURGAON_BILASPUR_HB (HARYANA),HISAR_INDSTLAR_I (HARYANA),FTL,1.4166666666666665,1.0,4,22.62005987836746,29.5,20.5,0.1227576655221353,1,2.280037042614975,41.7
IND000000ACB,IND382430AAB,GURGAON_BILASPUR_HB (HARYANA),AHMEDABAD_EAST_H_1 (GUJARAT),FTL,2.381818181818182,1.0,17,23.280242706256715,48.0,21.0,0.919759580725589,1,6.8843400051708645,138.2
IND000000ACB,IND521225AAB,GURGAON_BILASPUR_HB (HARYANA),VIJAYAWADA_RYNAPADU_H (ANDHRA PRADESH),FTL,1.8333333333333333,1.0,11,22.780607708715227,33.0,19.0,1.0346619543524167,1,4.555662191278,83.3
IND000000ACB,IND127021AAA,GURGAON_BILASPUR_HB (HARYANA),BHIWANI_DC (HARYANA),FTL,2.09375,1.0,2,22.25260565344348,33.5,16.0,0.04419417382415922,1,2.300219479398855,109.4
IND000000ACB,IND125033AAA,GURGAON_BILASPUR_HB (HARYANA),HANSI_DELRDDPP_D (HARYANA),FTL,2.095029239766082,1.0,2,22.67178415946814,39.0,18.5,0.6843635806220679,1,2.301624867926025,109.5
IND000000ACB,IND301705AAA,GURGAON_BILASPUR_HB (HARYANA),NEEMRANA_RCOCMPLX_D (RAJASTHAN),FTL,2.0,1.0,1,23.179406187035926,34.0,17.0,,1,1.3862943611198906,100.0
IND000000ACB,IND122015AAC,GURGAON_BILASPUR_HB (HARYANA),NAN,CARTING,1.8333333333333335,1.0,2,10.853688892092256,22.0,12.0,0.23570226039551573,1,2.014122529224868,83.3
IND000000ACB,IND474003AAA,GURGAON_BILASPUR_HB (HARYANA),GWALIOR_HRIHRNGR_I (MADHYA PRADESH),FTL,5.449381327334084,1.0,2,140.80900797219837,901.5,137.5,1.847704221255737,1,5.98675729184776,444.9
IND000000ACB,IND282002AAD,GURGAON_BILASPUR_HB (HARYANA),NAN,FTL,1.8333333333333333,1.0,9,25.14559513930961,33.0,19.0,1.088477210615398,1,4.221406003822417,83.3
IND000000ACB,IND201001AAC,GURGAON_BILASPUR_HB (HARYANA),GHAZIABAD_CENTRAL_L_8 (UTTAR PRADESH),CARTING,1.5643939393939394,1.0,4,9.03965951854958,18.0,11.0,0.18683882507785637,1,2.51779491604274,56.4
IND400072AAB,IND401104AAA,MUMBAI HUB (MAHARASHTRA),MUMBAI_MIRARD_IP (MAHARASHTRA),CARTING,2.5714285714285716,0.9861111111111112,72,9.806035052691485,18.0,7.0,0.9384800143389114,1,11.032609991524435,157.1
IND400072AAB,IND000000AFT,MUMBAI HUB (MAHARASHTRA),MUMBAI_SANPADA_I (MAHARASHTRA),CARTING,2.2,1.0,67,9.489234746128204,22.0,10.0,0.9276549973425775,1,9.282916951387437,120.0
IND400072AAB,IND400015AAA,MUMBAI HUB (MAHARASHTRA),MUMBAI_COTTONGREEN_DPC (MAHARASHTRA),CARTING,2.7573529411764706,1.0,60,9.624892263801584,28.5,9.0,1.7980717876897354,1,11.335130140183763,175.7
