facility_id,facility_name,betweenness_centrality,in_degree_centrality,out_degree_centrality,in_degree_raw,out_degree_raw,clustering_coefficient,pagerank,avg_incident_delay,avg_sla_breach_rate,total_trip_volume,centrality_rank,centrality_tier
IND389230AAB,LUNAWADA_VRDHRIRD_D (GUJARAT),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00029753078615704154,1.8,1.0,1,856,Tier 3 — Local Spoke
IND410210AAA,MUMBAI_KHARGHAR_D (MAHARASHTRA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00027527292176399837,3.0714285714285716,1.0,13,857,Tier 3 — Local Spoke
IND678583AAA,THACHNTTUKRA_NATTUKAL_D (KERALA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00022533419290202966,0.9230769230769231,0.0,1,858,Tier 3 — Local Spoke
IND203205AAA,SIKANDRABD_GTROAD_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0008281813884125935,1.4594594594594594,0.9473684210526315,19,859,Tier 3 — Local Spoke
IND364710AAA,BOTAD_DC (GUJARAT),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00038228441722602184,1.9523809523809523,1.0,13,860,Tier 3 — Local Spoke
IND501359AAG,HYDERABAD_SOUTH_R_11 (TELANGANA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,3.25,1.0,11,861,Tier 3 — Local Spoke
IND490023AAA,DURG_BHILAI_DC (CHHATTISGARH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00038228441722602184,14.40983606557377,1.0,1,862,Tier 3 — Local Spoke
IND481001AAA,BALAGHAT_KOSMI_D (MADHYA PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00022190871965726834,2.1875,1.0,9,863,Tier 3 — Local Spoke
IND124141AAA,CHRKHIDDRI_PURANDPP_D (HARYANA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0006246135209284984,2.0326923076923076,0.75,13,864,Tier 3 — Local Spoke
IND676306AAA,TIRURANGADI_KOORIYAD_D (KERALA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0002488596375073245,1.1071428571428572,0.2857142857142857,11,865,Tier 3 — Local Spoke
IND560027AAA,BLR_DOMLUR (KARNATAKA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.8305555555555557,0.5,4,866,Tier 3 — Local Spoke
IND411057AAF,PUNE_EAST_D_7 (MAHARASHTRA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00022190871965726834,4.454545454545454,1.0,1,867,Tier 3 — Local Spoke
IND176041AAA,BHOTA_BPASSDPP_D (HIMACHAL PRADESH),0.0,0.0012077294685990338,0.0,2,0,1.0,0.0004727450605634968,1.0317850951148264,0.14705882352941177,19,868,Tier 3 — Local Spoke
IND491995AAB,KAWARDHA_TRNSPTNGR_D (CHHATTISGARH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0003085934028940723,0.625,0.0,12,869,Tier 3 — Local Spoke
IND321401AAB,BAYANA_LALBAGH_D (RAJASTHAN),0.0,0.0012077294685990338,0.0,2,0,1.0,0.0003487555354598944,1.1800301148127237,0.15,12,870,Tier 3 — Local Spoke
IND496001AAA,RAIGARH_MITHMDRD_D (CHHATTISGARH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00022190871965726834,1.962962962962963,1.0,7,871,Tier 3 — Local Spoke
IND851204AAA,KHAGARIA_GODAMDPP_D (BIHAR),0.0,0.0012077294685990338,0.0,2,0,1.0,0.0007202356644093337,1.7200722394220846,1.0,15,872,Tier 3 — Local Spoke
IND518222AAA,DHONE_RMNYRDPP_D (ANDHRA PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.00036925039738584776,1.2230158730158731,0.525,9,873,Tier 3 — Local Spoke
IND132039AAA,ASSANDH_MHRJADPP_D (HARYANA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0004920732967984153,1.5909090909090908,1.0,21,874,Tier 3 — Local Spoke
IND580030AAA,HUBLI_DC (KARNATAKA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00022153761687921996,2.576923076923077,1.0,1,875,Tier 3 — Local Spoke
IND695609AAA,PANGODU_CENTRAL_D_1 (KERALA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0005366632582707898,1.4043062200956937,1.0,6,876,Tier 3 — Local Spoke
IND791111AAC,ITANAGAR_WAGEDPP_D (ARUNACHAL PRADESH),0.0,0.0012077294685990338,0.0,2,0,1.0,0.0008998790455839355,3.245217391304348,1.0,5,877,Tier 3 — Local Spoke
IND262723AAB,DHAURAHARA_TAHSILRD_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.000444939272357662,2.2222222222222223,1.0,21,878,Tier 3 — Local Spoke
IND790114AAA,BHALUKPONG_KHENEWA_D (ARUNACHAL PRADESH),0.0,0.0012077294685990338,0.0,2,0,1.0,0.0004731766297002562,1.6388888888888888,1.0,2,879,Tier 3 — Local Spoke
IND736165AAA,PUNDIBARI_STATONRD_D (WEST BENGAL),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0002617674036378031,2.4583333333333335,1.0,5,880,Tier 3 — Local Spoke
IND201001AAA,GHAZIABAD_PATEL NAGAR (UTTAR PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.000321623877814603,2.261217948717949,1.0,9,881,Tier 3 — Local Spoke
IND262405AAA,SITARGANJ_SIDCULRD_D (UTTARAKHAND),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,7.765243902439025,1.0,2,882,Tier 3 — Local Spoke
IND410209AAA,MUMBAI_KHANDESHWAR_DC (MAHARASHTRA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0002295173854793324,2.1666666666666665,1.0,40,883,Tier 3 — Local Spoke
IND226016AAA,LUCKNOW_INDIRA NAGAR (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00016878472163840447,2.375,0.8333333333333334,6,884,Tier 3 — Local Spoke
IND531116AAA,NARSIPTNM_WARDNO8_D (ANDHRA PRADESH),0.0,0.0006038647342995169,0.0012077294685990338,1,2,1.0,0.00018349671455601056,1.781837606837607,0.5833333333333334,10,885,Tier 3 — Local Spoke
IND181201AAB,AKHNOOR_THTHICWK_D (JAMMU & KASHMIR),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.000517187266655851,4.4035714285714285,1.0,15,886,Tier 3 — Local Spoke
IND722154AAA,MIRZAPURWB_VIDYADPP_D (WEST BENGAL),0.0,0.0012077294685990338,0.0012077294685990338,2,2,0.3333333333333333,0.0005599887920383969,3.30334706128717,1.0,7,887,Tier 3 — Local Spoke
IND721507AAA,JHARGRAM_UBAMDDPP_D (WEST BENGAL),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00036509182146595256,2.0,1.0,13,888,Tier 3 — Local Spoke
IND382345AAA,AMDAVAD_EAST (GUJARAT),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00044225739986964645,2.0,1.0,34,889,Tier 3 — Local Spoke
IND302026AAA,JAIPUR_BHANKROT_DC (RAJASTHAN),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00034511068881239247,6.625,1.0,22,890,Tier 3 — Local Spoke
IND736101AAA,COOCHBEHAR_PSTHRJHR_D (WEST BENGAL),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0002404619305963774,2.0890269151138714,1.0,6,891,Tier 3 — Local Spoke
IND400078AAB,MUMBAI_BHANDUP WEST_DC (MAHARASHTRA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0004172535980619471,2.4545454545454546,1.0,1,892,Tier 3 — Local Spoke
IND211013AAA,ALLAHABAD_PHAPHAMU_DC (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.000718578298736579,5.285714285714286,1.0,7,893,Tier 3 — Local Spoke
IND201306AAA,NOIDA_SURAJPUR_DC (UTTAR PRADESH),0.0,0.0,0.0012077294685990338,0,2,1.0,0.00011994491700815865,2.0872710622710624,1.0,9,894,Tier 3 — Local Spoke
IND571602AAA,KRISHNARAJNGR_JUBLIERD_D (KARNATAKA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0005176576314788456,1.7916666666666667,1.0,14,895,Tier 3 — Local Spoke
IND813213AAA,SULTANGANJ_WARDNO3_D (BIHAR),0.0,0.0012077294685990338,0.0,2,0,1.0,0.0003599120028053508,1.6627273588480485,1.0,4,896,Tier 3 — Local Spoke
IND722101AAC,BANKURA_BHOWMDPP_D (WEST BENGAL),0.0,0.0012077294685990338,0.0,2,0,1.0,0.0004412874576484809,1.85,1.0,9,897,Tier 3 — Local Spoke
IND176001AAB,KANGRA_CENTRAL_D_2 (HIMACHAL PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00019750770911456216,1.3111111111111111,1.0,1,898,Tier 3 — Local Spoke
IND741502AAB,HANSKHALI_CENTRAL_D_1 (WEST BENGAL),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0003439015191612478,2.6666666666666665,1.0,1,899,Tier 3 — Local Spoke
IND380015AAB,AMD_SATELLITE (GUJARAT),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0005429800507638614,2.625,1.0,35,900,Tier 3 — Local Spoke
IND475661AAB,DATIA_TOWNDPP_D (MADHYA PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0004604167462395314,1.736842105263158,1.0,1,901,Tier 3 — Local Spoke
IND302023AAA,AMBABADI_DC (RAJASTHAN),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0004762511932698034,2.769230769230769,1.0,19,902,Tier 3 — Local Spoke
IND210301AAA,HAMIRPUR_KANPURRD_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00042096220161031534,2.142857142857143,1.0,15,903,Tier 3 — Local Spoke
IND483770AAA,BARHI_CENTRAL_DPP_1 (MADHYA PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0006742202827069524,2.744959677419355,1.0,5,904,Tier 3 — Local Spoke
IND131028AAA,SONIPAT_KUNDLI_P (HARYANA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00022190871965726834,1.5,0.7758620689655172,58,905,Tier 3 — Local Spoke
IND110037AAB,DEL_B_RPC (DELHI),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00016888754227973132,2.076923076923077,0.8181818181818182,11,906,Tier 3 — Local Spoke
IND210431AAA,RATH_MUGHLPRA_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0006652490423973537,1.651764705882353,0.8,10,907,Tier 3 — Local Spoke
IND177001AAA,HAMIRPUR_GUTMGRCL_D (HIMACHAL PRADESH),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.8095238095238095,1.0,7,908,Tier 3 — Local Spoke
IND122050AAA,GURGAON_MANESAR (HARYANA),0.0,0.0012077294685990338,0.0,2,0,1.0,0.0004126858149577122,3.661764705882353,0.9,11,909,Tier 3 — Local Spoke
IND734203AAA,KURSEONG_ABPATH_D (WEST BENGAL),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0003085934028940723,4.842105263157895,1.0,3,910,Tier 3 — Local Spoke
IND636402AAA,METTUR_RTOROAD_D (TAMIL NADU),0.0,0.0012077294685990338,0.0,2,0,1.0,0.00033954796622915695,1.2074175824175823,0.75,17,911,Tier 3 — Local Spoke
IND401208AAA,NALASOPARA (MAHARASHTRA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00028555085334339473,2.1818181818181817,1.0,37,912,Tier 3 — Local Spoke
IND224122AAA,AKBARPUR_AULIYAPR_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0003085934028940723,3.083537581699346,1.0,17,913,Tier 3 — Local Spoke
IND637001AAA,NAMAKKAL_RKCOMPLX_DC (TAMIL NADU),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00022190871965726834,1.6556776556776556,1.0,10,914,Tier 3 — Local Spoke
IND480106AAA,SAUSAR_CENTRAL_DPP_1 (MADHYA PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0006655768393147118,1.3448275862068966,0.9047619047619048,21,915,Tier 3 — Local Spoke
IND786602AAA,DULIAJAN_STATONRD_D (ASSAM),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0003328997778621974,1.4545454545454546,0.9230769230769231,13,916,Tier 3 — Local Spoke
IND600013AAA,CHENNAI_ROYAPURAM (TAMIL NADU),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0005860271307288704,4.55,1.0,2,917,Tier 3 — Local Spoke
IND505326AAA,KORATLA_BHEMUDPP_D (TELANGANA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.411764705882353,1.0,1,918,Tier 3 — Local Spoke
IND208012AAA,KANPUR_CENTRAL_D_7 (UTTAR PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00043106676732993757,1.974025974025974,0.913919413919414,34,919,Tier 3 — Local Spoke
IND110064AAB,KN_RPC (DELHI),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0001729660943856957,2.25,1.0,11,920,Tier 3 — Local Spoke
IND421004AAA,MUMBAI_ULHASNGR_DC (MAHARASHTRA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00040536529180527415,3.25,1.0,27,921,Tier 3 — Local Spoke
IND828205AAA,NIRSA_SHANTIDPP_D (JHARKHAND),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0006374873895360275,3.8333333333333335,1.0,1,922,Tier 3 — Local Spoke
IND500008AAD,HYDERABAD_TOLICHWK_L (TELANGANA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.577777777777778,0.8333333333333334,6,923,Tier 3 — Local Spoke
IND670643AAA,KUTHUPARAMBA_IDSTRLAR_D (KERALA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0006706882269149468,1.41875,0.9,22,924,Tier 3 — Local Spoke
IND811213AAA,KHARAGPURBR_CENTRAL_DPP_1 (BIHAR),0.0,0.0012077294685990338,0.0012077294685990338,2,2,0.6666666666666666,0.00034026596089458,2.1037241620786244,1.0,6,925,Tier 3 — Local Spoke
IND517325AAA,MADNAPALLE_PNGNRRD_D (ANDHRA PRADESH),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,2.15625,1.0,1,926,Tier 3 — Local Spoke
IND333502AAA,BUHANA_COURTDPP_D (RAJASTHAN),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00032575710558664596,1.2941176470588236,1.0,1,927,Tier 3 — Local Spoke
IND262122AAB,PURANPUR_MDOTHDRD_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0006625671647844851,1.939285714285714,0.8333333333333333,10,928,Tier 3 — Local Spoke
IND122503AAA,PATAUDI_DC (HARYANA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00022190871965726834,2.53525641025641,1.0,4,929,Tier 3 — Local Spoke
IND781018AAA,GUWAHATI_EAST (ASSAM),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.0629084967320261,0.5,2,930,Tier 3 — Local Spoke
IND791110AAA,NAHARLAGUN_JMPUCNTR_D (ARUNACHAL PRADESH),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.7777777777777777,1.0,1,931,Tier 3 — Local Spoke
IND226024AAA,LUCKNOW_ALIGANJ (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00017306891502702254,2.5833333333333335,1.0,1,932,Tier 3 — Local Spoke
IND688524AAA,CHERTHALA_MULAPALI_D (KERALA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,2.08,1.0,7,933,Tier 3 — Local Spoke
IND282005AAA,AGRA (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00028245737820650345,6.466666666666667,1.0,3,934,Tier 3 — Local Spoke
IND686540AAA,KARUKACHAL_MNIMLARD_D (KERALA),0.0,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.0002901783636111623,1.8508658008658008,1.0,11,935,Tier 3 — Local Spoke
IND798601AAA,MOKOKCHUNG_CENTRAL_D_1 (NAGALAND),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0011915393660655138,2.6984126984126986,1.0,6,936,Tier 3 — Local Spoke
IND424201AAA,PACHORA_PCRRDDPP_D (MAHARASHTRA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003443678888499891,5.826119402985074,0.5,2,937,Tier 3 — Local Spoke
IND122015AAC,NAN,0.0,0.0006038647342995169,0.0,1,0,0.0,0.0002929337461321335,1.8333333333333335,1.0,2,938,Tier 3 — Local Spoke
IND683511AAB,KERALA_COCHIN_L (KERALA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0002323881558394472,1.8636363636363635,1.0,1,939,Tier 3 — Local Spoke
IND560099AAG,BENGALURU_BOMSNDRA_L (KARNATAKA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.8035714285714286,1.0,2,940,Tier 3 — Local Spoke
IND400072AAA,MUMBAI_TEJPAL_M (MAHARASHTRA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00041064673848297396,2.45,1.0,30,941,Tier 3 — Local Spoke
IND284403AAA,LALITPUR_RJGHATRD_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0012077294685990338,1,2,0.3333333333333333,0.00022190871965726834,1.7526478677794468,0.7777777777777778,9,942,Tier 3 — Local Spoke
IND232327AAA,GAHMAR_WARDNOR4_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0002179169751486752,1.2142857142857142,1.0,1,943,Tier 3 — Local Spoke
IND757025AAA,BETNOTI_MHLIADPP_D (ORISSA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0002955154045733105,2.0568713450292395,1.0,14,944,Tier 3 — Local Spoke
IND577116AAA,NAN,0.0,0.0018115942028985505,0.0006038647342995169,3,1,0.6666666666666666,0.0008970649246367862,1.3987127955249086,0.74375,16,945,Tier 3 — Local Spoke
IND501301AAC,GHATKESAR_CENTRAL_D_1 (TELANGANA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00022190871965726834,2.7249999999999996,1.0,4,946,Tier 3 — Local Spoke
IND122002AAD,GURGAON_CENTRAL_D_15 (HARYANA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,2.083333333333333,1.0,2,947,Tier 3 — Local Spoke
IND431401AAA,PARBHANI_RJNDRNGR_D (MAHARASHTRA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0004343971397059884,3.75,1.0,1,948,Tier 3 — Local Spoke
IND400706AAA,MUMBAI_NERUL_D (MAHARASHTRA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0002975085069409325,4.111616161616162,1.0,4,949,Tier 3 — Local Spoke
IND462021AAA,BHOPAL_INDRAPRI_DC (MADHYA PRADESH),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,6.7272727272727275,1.0,1,950,Tier 3 — Local Spoke
IND403507AAB,GOA_MAPUSA (GOA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0003456271448893407,1.011764705882353,0.0,2,951,Tier 3 — Local Spoke
IND360003AAA,RAJKOT_KOTHRIYA_DC (GUJARAT),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.7023809523809523,1.0,2,952,Tier 3 — Local Spoke
IND203001AAA,BULNDSHAHR_YMUNPURM_D (UTTAR PRADESH),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,3.6153846153846154,1.0,5,953,Tier 3 — Local Spoke
IND303901AAA,CHAKSU_TONKROAD_D (RAJASTHAN),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.00028685101359031797,2.6486013986013983,0.85,13,954,Tier 3 — Local Spoke
IND411048AAA,PUNE_EAST_D_8 (MAHARASHTRA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.000517940858667584,3.4642857142857144,1.0,8,955,Tier 3 — Local Spoke
IND431131AAB,MAJALGAON_SMBJICWK_D (MAHARASHTRA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,2.3636363636363638,1.0,1,956,Tier 3 — Local Spoke
IND770001AAA,SUNDARGARH_DIYODPP_D (ORISSA),0.0,0.0012077294685990338,0.0006038647342995169,2,1,0.0,0.00032387252230637806,1.550048309178744,0.8111111111111112,12,957,Tier 3 — Local Spoke
IND768216AAA,BRAJRAJNAGAR_LAMTIDPP_D (ORISSA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.44,0.6,5,958,Tier 3 — Local Spoke
IND482002AAA,JABALPUR (MADHYA PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0023417609066952384,18.09375,1.0,7,959,Tier 3 — Local Spoke
IND334001AAB,BIKANER_DC (RAJASTHAN),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.000304900673800867,1.9109477124183005,0.95,12,960,Tier 3 — Local Spoke
IND534260AAC,PALAKOLLU_CROADDPP_D (ANDHRA PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0002625676378699192,1.9024030664897538,1.0,9,961,Tier 3 — Local Spoke
IND204101AAA,HATHRAS (UTTAR PRADESH),0.0,0.0006038647342995169,0.0012077294685990338,1,2,1.0,0.00036398120058581877,2.0848311553689127,1.0,8,962,Tier 3 — Local Spoke
IND577126AAA,KOPPA_SANGETHA_D (KARNATAKA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0005776472741546409,2.4535087719298243,1.0,2,963,Tier 3 — Local Spoke
IND458990AAA,SITAMAU_CENTRAL_DPP_1 (MADHYA PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0005207771192304572,1.4254545454545453,0.7727272727272727,21,964,Tier 3 — Local Spoke
IND602001AAA,CHENNAI_THIRUVLR_DC (TAMIL NADU),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0002743082069418834,2.2527472527472527,1.0,12,965,Tier 3 — Local Spoke
IND711409AAA,HOWRAH_SALAP_DC (WEST BENGAL),0.0,0.0006038647342995169,0.0,1,0,0.0,0.00028515125171988255,1.1875,0.0,1,966,Tier 3 — Local Spoke
IND792110AAA,ROING_DIBNGVLY_D (ARUNACHAL PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0004882160847144453,2.964961566021757,1.0,4,967,Tier 3 — Local Spoke
IND826001AAC,DHANBAD_CENTRAL_D_4 (JHARKHAND),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,2.5555555555555554,1.0,2,968,Tier 3 — Local Spoke
IND562125AAA,BENGALURU_SARJAPUR_D (KARNATAKA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00022190871965726834,4.444852941176471,1.0,2,969,Tier 3 — Local Spoke
IND507167AAA,TALLADA_PTRLBUNK_D (TELANGANA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0003681888985965256,2.8333333333333335,1.0,9,970,Tier 3 — Local Spoke
IND500039AAB,HYD_UPPAL_DC (TELANGANA),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.75,1.0,2,971,Tier 3 — Local Spoke
IND722151AAA,SIMLAPAL_CENTRAL_D_1 (WEST BENGAL),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0001470232399839359,8.01811974789916,0.5555555555555556,17,972,Tier 3 — Local Spoke
IND811307AAA,JAMUI_MEHSOURI_D (BIHAR),0.0,0.0,0.0012077294685990338,0,2,1.0,0.00011994491700815865,2.0088235294117647,1.0,2,973,Tier 3 — Local Spoke
IND733129AAA,KALIYAGANJ_FATPRDPP_D (WEST BENGAL),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0007823152352673583,5.443181818181818,1.0,9,974,Tier 3 — Local Spoke
IND560066AAB,BENGALURU_WHITEFLD_L (KARNATAKA),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0003673411956850634,2.1904761904761902,1.0,2,975,Tier 3 — Local Spoke
IND600083AAA,CHENNAI_ASHOKNAGAR_DC (TAMIL NADU),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,2.0357142857142856,1.0,2,976,Tier 3 — Local Spoke
IND851112AAB,BARAUNI_WARDNO10_D (BIHAR),0.0,0.0006038647342995169,0.0,1,0,0.0,0.0001853639473060366,2.269230769230769,1.0,4,977,Tier 3 — Local Spoke
IND501218AAC,SHAMSHABAD_LNGRGUDA_D (TELANGANA),0.0,0.0012077294685990338,0.0,2,0,1.0,0.002015079109207054,8.806818181818182,0.9,6,978,Tier 3 — Local Spoke
IND502295AAA,SANGAREDDY_POTHREDY_D (TELANGANA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00022190871965726834,1.6304181929181931,1.0,6,979,Tier 3 — Local Spoke
IND530018AAA,VIZAG _NAD (ANDHRA PRADESH),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,4.375,1.0,1,980,Tier 3 — Local Spoke
IND733202AAB,ISLAMPURE_SHBDNDPP_D (WEST BENGAL),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.00022190871965726834,1.9554079696394688,1.0,2,981,Tier 3 — Local Spoke
IND370615AAB,NAKHATRANA_CLGRDDPP_D (GUJARAT),0.0,0.0012077294685990338,0.0006038647342995169,2,1,1.0,0.00024303600863048968,2.984601449275362,0.9583333333333334,12,982,Tier 3 — Local Spoke
IND331304AAA,TARANAGAR_RAJRDDPP_D (RAJASTHAN),0.0,0.0006038647342995169,0.0006038647342995169,1,1,0.0,0.0007631338824644659,2.623439060939061,0.6666666666666666,7,983,Tier 3 — Local Spoke
IND207247AAB,ALIGANJ_KAIMGNJRD_D (UTTAR PRADESH),0.0,0.0012077294685990338,0.0006038647342995169,2,1,0.3333333333333333,0.0006810971955642773,1.9744989559549595,1.0,20,984,Tier 3 — Local Spoke
IND363641AAA,MORBI_DC (GUJARAT),0.0,0.0,0.0012077294685990338,0,2,1.0,0.00011994491700815865,1.0875,0.6666666666666666,7,985,Tier 3 — Local Spoke
IND395010AAB,SURAT_BRPC (GUJARAT),0.0,0.0,0.0006038647342995169,0,1,0.0,0.00011994491700815865,1.4375,1.0,1,986,Tier 3 — Local Spoke
IND209721AAB,CHHIBRAMAU_BHAINPURA_D (UTTAR PRADESH),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0002618373557222904,1.6822916666666665,0.85,20,987,Tier 3 — Local Spoke
IND689650AAA,KOZHENCHERY_CHERUKOLE_D (KERALA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0002554323503187395,1.5151515151515151,0.8333333333333333,9,988,Tier 3 — Local Spoke
IND733210AAA,LODHAN_GOALPDPP_D (WEST BENGAL),0.0,0.0012077294685990338,0.0,2,0,0.0,0.00041055720554318206,1.7382133995037221,1.0,2,989,Tier 3 — Local Spoke
IND509103AAC,NAN,0.0,0.0012077294685990338,0.0006038647342995169,2,1,1.0,0.0004347507074895338,2.093137254901961,1.0,11,990,Tier 3 — Local Spoke
IND793150AAA,JOWAI_LDTHLABH_D (MEGHALAYA),0.0,0.0006038647342995169,0.0006038647342995169,1,1,1.0,0.0003747675881535748,1.7067307692307692,0.5,3,991,Tier 3 — Local Spoke
